month,trip_duration_sec,start_station_id,start_station_name,end_station_id,end_station_name,bike_id,user_type,member_birth_year,member_gender
January,204,30,San Francisco Caltrain (Townsend St at 4th St),92,Mission Bay Kids Park,4911,Subscriber,1987,Female
January,229,108,16th St Mission BART,105,16th St at Prosper St,5538,Subscriber,1984,Other
January,99,180,Telegraph Ave at 23rd St,179,Telegraph Ave at 27th St,3349,Subscriber,1993,Male
January,885,66,3rd St at Townsend St,58,Market St at 10th St,3109,Subscriber,1992,Male
January,476,276,Julian St at The Alameda,314,Santa Clara St at Almaden Blvd,3796,Subscriber,1993,Female
January,780,147,29th St at Tiffany Ave,124,19th St at Florida St,5140,Customer,1986,Male
January,581,179,Telegraph Ave at 27th St,205,Miles Ave at Cavour St,5361,Subscriber,1973,Male
January,1498,121,Mission Playground,10,Washington St at Kearny St,4812,Customer,,
January,464,92,Mission Bay Kids Park,321,5th St at Folsom,4923,Subscriber,1986,Male
January,500,364,China Basin St at 3rd St,321,5th St at Folsom,5549,Subscriber,1981,Male
January,583,71,Broderick St at Oak St,43,San Francisco Public Library (Grove St at Hyde St),5157,Subscriber,1981,Male
January,520,266,Parker St at Fulton St,239,Bancroft Way at Telegraph Ave,4645,Subscriber,1999,Male
January,1091,15,San Francisco Ferry Building (Harry Bridges Plaza),53,Grove St at Divisadero,4336,Subscriber,1992,Male
January,303,175,49th St at Telegraph Ave,177,MacArthur Blvd at Telegraph Ave,3177,Subscriber,1988,Male
January,1010,275,Julian St at 6th St,275,Julian St at 6th St,3906,Subscriber,1993,Male
January,72,163,Lake Merritt BART Station,163,Lake Merritt BART Station,4847,Subscriber,1980,Other
January,1481,355,23rd St at Tennessee St,15,San Francisco Ferry Building (Harry Bridges Plaza),4722,Subscriber,1991,Male
January,339,327,5th St at San Salvador St,296,5th St at Virginia St,615,Subscriber,1995,Male
January,1048,323,Broadway at Kearny,285,Webster St at O'Farrell St,4657,Subscriber,1996,Male
January,1856,5,Powell St BART Station (Market St at 5th St),13,Commercial St at Montgomery St,4771,Subscriber,1991,Male
January,1142,371,Lombard St at Columbus Ave,324,Union Square (Powell St at Post St),5012,Subscriber,1976,Male
January,591,79,7th St at Brannan St,324,Union Square (Powell St at Post St),2918,Subscriber,1995,Male
January,770,256,Hearst Ave at Euclid Ave,262,West St at University Ave,2281,Subscriber,1996,Male
January,314,NULL,NULL,NULL,NULL,4092,Subscriber,1983,Male
January,313,245,Downtown Berkeley BART,238,MLK Jr Way at University Ave,5172,Subscriber,1998,Male
January,451,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4955,Subscriber,1981,Male
January,771,183,Telegraph Ave at 19th St,194,Lakeshore Ave at Trestle Glen Rd,4493,Subscriber,1981,Male
January,618,312,San Jose Diridon Station,305,Ryland Park,2412,Subscriber,1977,Male
January,729,109,17th St at Valencia St,126,Esprit Park,5406,Subscriber,1991,Male
January,714,21,Montgomery St BART Station (Market St at 2nd St),75,Market St at Franklin St,4436,Subscriber,1988,Male
January,476,160,West Oakland BART Station,219,Marston Campbell Park,4660,Customer,1989,Male
January,330,182,19th Street BART Station,178,Broadway at 30th St,4666,Subscriber,1979,Male
January,683,90,Townsend St at 7th St,107,17th St at Dolores St,5474,Subscriber,1981,Male
January,428,132,24th St at Chattanooga St,145,29th St at Church St,4733,Subscriber,1976,Male
January,429,160,West Oakland BART Station,218,DeFremery Park,5215,Subscriber,1976,Male
January,1125,114,Rhode Island St at 17th St,52,McAllister St at Baker St,5065,Subscriber,1993,Male
January,357,80,Townsend St at 5th St,345,Hubbell St at 16th St,2527,Subscriber,1983,Male
January,504,50,2nd St at Townsend St,126,Esprit Park,5271,Subscriber,1990,Male
January,1023,37,2nd St at Folsom St,369,Hyde St at Post St,4930,Subscriber,1994,Male
January,461,176,MacArthur BART Station,173,Shattuck Ave at 55th St,142,Subscriber,1976,Female
January,611,80,Townsend St at 5th St,60,8th St at Ringold St,5084,Subscriber,1993,Male
January,928,189,Genoa St at 55th St,182,19th Street BART Station,4510,Subscriber,1987,Male
January,667,324,Union Square (Powell St at Post St),30,San Francisco Caltrain (Townsend St at 4th St),4911,Subscriber,1995,Female
January,320,254,Vine St at Shattuck Ave,245,Downtown Berkeley BART,4844,Subscriber,,
January,478,80,Townsend St at 5th St,60,8th St at Ringold St,1176,Subscriber,1987,Male
January,814,122,19th St at Mission St,124,19th St at Florida St,5355,Subscriber,1984,Male
January,146,96,Dolores St at 15th St,109,17th St at Valencia St,4770,Subscriber,1981,Male
January,702,126,Esprit Park,122,19th St at Mission St,5261,Subscriber,1988,Male
January,170,96,Dolores St at 15th St,105,16th St at Prosper St,5163,Subscriber,1993,Male
January,140,30,San Francisco Caltrain (Townsend St at 4th St),92,Mission Bay Kids Park,2976,Subscriber,1988,Male
January,2624,36,Folsom St at 3rd St,26,1st St at Folsom St,5332,Subscriber,1985,Male
January,653,126,Esprit Park,124,19th St at Florida St,4438,Subscriber,1992,Female
January,345,312,San Jose Diridon Station,277,Morrison Ave at Julian St,2509,Subscriber,1994,Male
January,318,312,San Jose Diridon Station,277,Morrison Ave at Julian St,806,Subscriber,1994,Male
January,740,267,Derby St at College Ave,171,Rockridge BART Station,5179,Customer,1980,Male
January,473,124,19th St at Florida St,105,16th St at Prosper St,5021,Subscriber,1980,Male
January,917,133,Valencia St at 22nd St,47,4th St at Harrison St,5422,Subscriber,1987,Male
January,483,37,2nd St at Folsom St,5,Powell St BART Station (Market St at 5th St),5047,Subscriber,1988,Male
January,535,188,Dover St at 57th St,166,College Ave at Alcatraz Ave,4552,Subscriber,1987,Male
January,464,133,Valencia St at 22nd St,89,Division St at Potrero Ave,4610,Subscriber,,
January,194,267,Derby St at College Ave,240,Haste St at Telegraph Ave,5061,Subscriber,1996,Female
January,328,58,Market St at 10th St,5,Powell St BART Station (Market St at 5th St),1689,Subscriber,1975,Male
January,379,3,Powell St BART Station (Market St at 4th St),49,S Park St at 3rd St,1902,Subscriber,1975,Male
January,1292,21,Montgomery St BART Station (Market St at 2nd St),134,Valencia St at 24th St,2499,Subscriber,1986,Male
January,921,370,Jones St at Post St,56,Koshland Park,4575,Customer,,
January,723,350,8th St at Brannan St,72,Page St at Scott St,4409,Subscriber,1993,Male
January,1204,30,San Francisco Caltrain (Townsend St at 4th St),75,Market St at Franklin St,823,Subscriber,1983,Female
January,629,146,30th St at San Jose Ave,373,Potrero del Sol Park (25th St at Utah St),4746,Subscriber,1996,Male
January,936,370,Jones St at Post St,56,Koshland Park,4358,Subscriber,1983,Male
January,816,3,Powell St BART Station (Market St at 4th St),107,17th St at Dolores St,4981,Subscriber,1989,Male
January,129,343,Bryant St at 2nd St,50,2nd St at Townsend St,1538,Subscriber,1990,Male
January,686,349,Howard St at Mary St,74,Laguna St at Hayes St,5560,Subscriber,1997,Male
January,252,24,Spear St at Folsom St,17,Embarcadero BART Station (Beale St at Market St),4711,Subscriber,1985,Male
January,138,26,1st St at Folsom St,24,Spear St at Folsom St,439,Subscriber,1980,Male
January,499,197,El Embarcadero at Grand Ave,372,Madison St at 17th St,5074,Subscriber,1985,Female
January,328,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),63,Bryant St at 6th St,11,Subscriber,1985,Male
January,611,105,16th St at Prosper St,127,Valencia St at 21st St,2064,Subscriber,1965,Male
January,121,7,Frank H Ogawa Plaza,7,Frank H Ogawa Plaza,3539,Subscriber,1986,Female
January,423,248,Telegraph Ave at Ashby Ave,239,Bancroft Way at Telegraph Ave,4559,Subscriber,1998,Male
January,735,202,Washington St at 8th St,163,Lake Merritt BART Station,4880,Subscriber,1980,Other
January,550,21,Montgomery St BART Station (Market St at 2nd St),92,Mission Bay Kids Park,4923,Subscriber,1995,Male
January,232,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),33,Golden Gate Ave at Hyde St,4806,Subscriber,1978,Male
January,200,55,Webster St at Grove St,75,Market St at Franklin St,5000,Customer,,
January,725,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,3020,Subscriber,1984,Female
January,1708,266,Parker St at Fulton St,156,Stanford Ave at Hollis St,4537,Subscriber,1976,Male
January,1672,266,Parker St at Fulton St,156,Stanford Ave at Hollis St,5509,Subscriber,1976,Female
January,1000,58,Market St at 10th St,126,Esprit Park,5185,Subscriber,1988,Male
January,354,109,17th St at Valencia St,124,19th St at Florida St,5547,Subscriber,1994,Male
January,520,321,5th St at Folsom,58,Market St at 10th St,5305,Subscriber,1991,Male
January,446,97,14th St at Mission St,61,Howard St at 8th St,4809,Subscriber,1983,Male
January,705,385,Woolsey St at Sacramento St,258,University Ave at Oxford St,5513,Subscriber,1987,Male
January,2360,120,Mission Dolores Park,323,Broadway at Kearny,5520,Subscriber,1989,Male
January,646,81,Berry St at 4th St,355,23rd St at Tennessee St,5315,Subscriber,1991,Male
January,1209,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),95,Sanchez St at 15th St,119,Subscriber,1991,Male
January,878,21,Montgomery St BART Station (Market St at 2nd St),84,Duboce Park,4713,Subscriber,1987,Male
January,171,182,19th Street BART Station,180,Telegraph Ave at 23rd St,2732,Subscriber,1993,Male
January,305,127,Valencia St at 21st St,141,Valencia St at Cesar Chavez St,4960,Customer,1989,Female
January,638,49,S Park St at 3rd St,324,Union Square (Powell St at Post St),3416,Customer,1969,Male
January,307,78,Folsom St at 9th St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),1259,Subscriber,1989,Male
January,821,49,S Park St at 3rd St,324,Union Square (Powell St at Post St),2550,Customer,1981,Male
January,1044,56,Koshland Park,16,Steuart St at Market St,5268,Subscriber,1993,Male
January,1156,160,West Oakland BART Station,271,San Pablo Park,5178,Subscriber,1965,Male
January,1198,244,Shattuck Ave at Hearst Ave,256,Hearst Ave at Euclid Ave,2281,Customer,1957,Female
January,264,176,MacArthur BART Station,315,Market St at 45th St,3723,Subscriber,1989,Male
January,929,121,Mission Playground,50,2nd St at Townsend St,5271,Subscriber,1992,Male
January,430,197,El Embarcadero at Grand Ave,201,10th St at Fallon St,4861,Subscriber,1985,Other
January,466,243,Bancroft Way at College Ave,238,MLK Jr Way at University Ave,5197,Subscriber,1996,Male
January,712,79,7th St at Brannan St,26,1st St at Folsom St,980,Subscriber,1993,Male
January,568,357,2nd St at Julian St,317,San Salvador St at 9th St,1260,Subscriber,1994,Male
January,697,284,Yerba Buena Center for the Arts (Howard St at 3rd St),124,19th St at Florida St,5021,Subscriber,1992,Male
January,865,6,The Embarcadero at Sansome St,91,Berry St at King St,4315,Subscriber,1985,Male
January,442,296,5th St at Virginia St,317,San Salvador St at 9th St,3786,Subscriber,1993,Male
January,544,312,San Jose Diridon Station,310,San Fernando St at 4th St,3779,Subscriber,1982,Male
January,22546,46,San Antonio Park,227,Foothill Blvd at Fruitvale Ave,4915,Subscriber,1981,Male
January,492,90,Townsend St at 7th St,5,Powell St BART Station (Market St at 5th St),2569,Subscriber,1995,Male
January,1507,26,1st St at Folsom St,80,Townsend St at 5th St,5084,Subscriber,1996,Male
January,3359,155,Emeryville Public Market,155,Emeryville Public Market,5201,Subscriber,1994,Female
January,463,9,Broadway at Battery St,21,Montgomery St BART Station (Market St at 2nd St),4436,Subscriber,1984,Male
January,306,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,2454,Subscriber,1981,Male
January,770,355,23rd St at Tennessee St,147,29th St at Tiffany Ave,5140,Subscriber,1971,Male
January,391,43,San Francisco Public Library (Grove St at Hyde St),74,Laguna St at Hayes St,1126,Customer,1988,Male
January,1711,74,Laguna St at Hayes St,92,Mission Bay Kids Park,5482,Subscriber,1974,Female
January,309,120,Mission Dolores Park,95,Sanchez St at 15th St,5575,Subscriber,1988,Male
January,524,28,The Embarcadero at Bryant St,16,Steuart St at Market St,2185,Customer,1994,Male
January,499,93,4th St at Mission Bay Blvd S,61,Howard St at 8th St,4802,Subscriber,1984,Male
January,1513,22,Howard St at Beale St,138,Jersey St at Church St,5548,Subscriber,1993,Male
January,452,254,Vine St at Shattuck Ave,239,Bancroft Way at Telegraph Ave,4630,Subscriber,1983,Male
January,1313,194,Lakeshore Ave at Trestle Glen Rd,162,Franklin St at 9th St,990,Customer,1987,Female
January,1311,194,Lakeshore Ave at Trestle Glen Rd,162,Franklin St at 9th St,562,Customer,1984,Male
January,420,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,1705,Subscriber,1988,Male
January,924,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5506,Customer,,
January,733,21,Montgomery St BART Station (Market St at 2nd St),74,Laguna St at Hayes St,5142,Subscriber,1981,Male
January,175,130,22nd St Caltrain Station,126,Esprit Park,2723,Subscriber,1992,Female
January,1835,356,Valencia St at Clinton Park,73,Pierce St at Haight St,5339,Subscriber,1988,Male
January,697,27,Beale St at Harrison St,114,Rhode Island St at 17th St,4961,Subscriber,1985,Male
January,703,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),41,Golden Gate Ave at Polk St,5333,Subscriber,1988,Male
January,348,112,Harrison St at 17th St,121,Mission Playground,3479,Customer,1988,Male
January,152,121,Mission Playground,134,Valencia St at 24th St,5222,Subscriber,1989,Male
January,393,139,Garfield Square (25th St at Harrison St),121,Mission Playground,5298,Subscriber,1983,Male
January,881,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,4813,Subscriber,1967,Female
January,1028,58,Market St at 10th St,90,Townsend St at 7th St,5474,Customer,1989,Male
January,960,180,Telegraph Ave at 23rd St,248,Telegraph Ave at Ashby Ave,4559,Subscriber,1984,Male
January,164,243,Bancroft Way at College Ave,267,Derby St at College Ave,4782,Subscriber,1988,Male
January,353,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,5275,Subscriber,1995,Other
January,304,47,4th St at Harrison St,60,8th St at Ringold St,5297,Subscriber,1981,Male
January,414,60,8th St at Ringold St,115,Jackson Playground,4404,Subscriber,1982,Male
January,1575,89,Division St at Potrero Ave,5,Powell St BART Station (Market St at 5th St),1390,Subscriber,1990,Male
January,460,37,2nd St at Folsom St,3,Powell St BART Station (Market St at 4th St),4981,Subscriber,1995,Male
January,644,89,Division St at Potrero Ave,91,Berry St at King St,1118,Subscriber,1980,Male
January,211,37,2nd St at Folsom St,27,Beale St at Harrison St,5566,Customer,1998,Male
January,845,27,Beale St at Harrison St,355,23rd St at Tennessee St,5217,Customer,,
January,611,90,Townsend St at 7th St,139,Garfield Square (25th St at Harrison St),5515,Subscriber,1987,Male
January,649,181,Grand Ave at Webster St,200,2nd Ave at E 18th St,3536,Subscriber,1993,Female
January,368,17,Embarcadero BART Station (Beale St at Market St),321,5th St at Folsom,5411,Subscriber,1980,Male
January,1050,24,Spear St at Folsom St,60,8th St at Ringold St,2174,Subscriber,1981,Male
January,282,NULL,NULL,NULL,NULL,4092,Subscriber,1983,Male
January,912,252,Channing Way at Shattuck Ave,175,49th St at Telegraph Ave,4807,Subscriber,,
January,906,252,Channing Way at Shattuck Ave,175,49th St at Telegraph Ave,4491,Subscriber,1988,Male
January,589,200,2nd Ave at E 18th St,182,19th Street BART Station,4906,Subscriber,1991,Male
January,914,324,Union Square (Powell St at Post St),73,Pierce St at Haight St,5360,Subscriber,1979,Male
January,201,87,Folsom St at 13th St,59,S Van Ness Ave at Market St,4938,Subscriber,1959,Male
January,522,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),5313,Subscriber,1987,Male
January,513,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),4955,Subscriber,1988,Male
January,378,58,Market St at 10th St,4,Cyril Magnin St at Ellis St,4810,Subscriber,1988,Male
January,772,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,3109,Subscriber,1977,Female
January,604,356,Valencia St at Clinton Park,118,Eureka Valley Recreation Center,5331,Subscriber,1986,Female
